Index,Name,Volume,Census isosig,Method,Time,Final isosig,Genus,Tetrahedra,Census fundamental group rank,Homology rank,Haken
1531,m390(3 2),4.1883063705462600,oLLLvLLQQQcacfljkmkjmknnmnjkgtxiocggrrcff,Vertex,2.265,oLLLvLLQQQcacfljkmkjmknnmnjkgtxiocggrrcff,2,14,2,1,FALSE
1532,s423(1 4),4.1885842864775700,pLLLLMLMLQQacfihjikmolnlmoonkgqhthexxkpjjkn,Vertex,1.194,pLLLLMLMLQQacfihjikmolnlmoonkgqhthexxkpjjkn,2,15,2,2,FALSE
1533,m358(-1 4),4.1885842864775700,pLLLLLLPQPQacfgkminjklommnojkgjtxwqrgoxvcnk,Vertex,17.529,pLLLLLLPQPQacfgkminjklommnojkgjtxwqrgoxvcnk,2,15,2,1,TRUE
1534,s703(-4 1),4.1896294036165000,oLLLPLPLPQccdefgjiikmnlnmnhsdmgxmpbveflsm,Vertex,0.658,oLLLPLPLPQccdefgjiikmnlnmnhsdmgxmpbveflsm,2,14,2,2,FALSE
1535,m364(-4 1),4.1904820851504600,pLLvvMPAQMQacihjjkjknmmomnonkaapqxmwhncxksr,Vertex,3.607,pLLvvMPAQMQacihjjkjknmmomnonkaapqxmwhncxksr,2,15,2,1,FALSE
1536,m358(3 2),4.1907530626451300,oLLLLLMAPQcacfgjkihjnlnlmnnkgjddmkktomkwj,Vertex,1.213,oLLLLLMAPQcacfgjkihjnlnlmnnkgjddmkktomkwj,2,14,2,1,TRUE
1537,s423(-3 2),4.1907530626451300,oLLLLvQPPQcacfikjikjmnllmnjkgalexgckukrkj,Vertex,0.405,oLLLLvQPPQcacfikjikjmnllmnjkgalexgckukrkj,2,14,2,2,FALSE
1538,s663(-4 1),4.1925919534688900,pLLLPLzMwQQcdfegijjkmlnonoohsmdghdlbcoitaqk,Vertex,1.127,oLLLLLLAQQccdghhhljklmlnnnhshovoiaxwrfofs,2,15,2,1,FALSE
1539,m363(-4 3),4.1938488773861500,pLLvLQLMMAQacjihhljklmknononkaaaaaxnnnkxxjj,Vertex,2.375,oLLvLLAMQQcacghllikkjjnmnnnkjatqiocwndsud,2,15,2,1,FALSE
1540,m395(-4 1),4.1939569685057000,pLLvMPLPPPQacgifhjmmnnlnmoonkcpkaattpmwimaj,Vertex,1.954,oLLLLvQLQQcbegfkijkllknnnmxxmxqwxxemrjgkj,2,15,2,1,FALSE
1541,s450(-4 1),4.1944721239208600,pLLvLAAzPQQbehgihklomlkonnoxxlvckhduldsvofk,Vertex,7.66,pLLvLAAzPQQbehgihklomlkonnoxxlvckhduldsvofk,2,15,2,1,FALSE
1542,v0785(-5 2),4.1950573308198500,oLLLLMAzQPcbcgfghjilmkmmnntsmgoouribscvqj,Vertex,0.598,oLLLLMAzQPcbcgfghjilmkmmnntsmgoouribscvqj,2,14,2,1,FALSE
1543,s581(-3 2),4.1950573308198500,oLLvLLPQAQccdjikjihmkmnnmnhsgvugrnqdikjfk,Vertex,578.435,oLLvLLPQAQccdjikjihmkmnnmnhsgvugrnqdikjfk,3,14,3,1,FALSE
1544,s533(4 1),4.1957218864361200,pLLLvLQLAQQcdghikjnkmolmoonhshvnmaheatgfiln,Vertex,7.698,pLLLvLQLAQQcdghikjnkmolmoonhshvnmaheatgfiln,2,15,2,1,TRUE
1545,s481(-4 1),4.1991015520623700,oLLLzLPMMQccdgehijlkllnmnnhshhjahhrootvex,Vertex,1.518,oLLLzLPMMQccdgehijlkllnmnnhshhjahhrootvex,2,14,2,2,FALSE
1546,s424(5 1),4.1991469541189600,qLAvLwLQPPMkbcbfhklmkmlolnpppxxjxaxxqxqgxwgqrb,Vertex,3.908,qLAvLwLQPPMkbcbfhklmkmlolnpppxxjxaxxqxqgxwgqrb,2,16,2,2,FALSE
1547,m374(4 1),4.1992446249507300,pLLvLMzMQPQacgihjhnlmmolmnonkjaaqdhnonxkfwr,Vertex,4.437,pLLvLMzMQPQacgihjhnlmmolmnonkjaaqdhnonxkfwr,2,15,2,1,FALSE
1548,s467(3 2),4.1992879328263500,oLLLLAzAAQcbegffhilkkmnnnmxxqxkkohlovtahw,Vertex,0.568,oLLLLAzAAQcbegffhilkkmnnnmxxqxkkohlovtahw,2,14,2,1,FALSE
1549,s667(-5 1),4.1994398821049900,pLLLzzLQwQQcdgehmjkkmlonnooqrqqvqppnrjhmtdc,Vertex,50.547,pLLLzzLQwQQcdgehmjkkmlonnooqrqqvqppnrjhmtdc,2,15,2,1,FALSE
1550,m403(-3 2),4.1994820387462300,oLLvvLQQMQcachmmmkjkllnnlnjkatqdxmjocqtkx,Vertex,3.228,oLLvvLQQMQcachmmmkjkllnnlnjkatqdxmjocqtkx,2,14,3,1,FALSE
1551,s741(-2 3),4.2004305333094400,BLAvvLvLAAvwMMQPQQQcbbjlnolnptsqxxwtzAuywwzAyAzqhkjmmmhmwcffpqaoqqcemdmemov,Vertex,1.07,oLLLvMQvQQccefghijkknllnnmlhdgvbndhhhvfsr,2,27,2,1,FALSE
1552,s512(-4 1),4.2006315321282500,pLLLLMvQPPQacfihjihmnlonnoonkgqhtmksxvqudmd,Vertex,3.889,pLLLLMvQPPQacfihjihmnlonnoonkgqhtmksxvqudmd,2,15,2,1,FALSE
1553,s523(-6 1),4.2010304150317900,pLvPLLAQvQQafeggkhjljmnonoojqxkkqavactnggsv,Vertex,8.065,pLvPLLAQvQQafeggkhjljmnonoojqxkkqavactnggsv,2,15,2,1,TRUE
1554,s432(3 2),4.2018553206036500,pLLLLMPAMzQacfigjhikjlmnooojkglwtldonlqxqwg,Vertex,2.759,pLLLLMPAMzQacfigjhikjlmnooojkglwtldonlqxqwg,2,15,3,1,FALSE
1555,m372(-1 3),4.2026391258391500,oLLvLwzQQQcacgijjlnklmnmmnnkjapmgrjvfbrkf,Vertex,453.561,oLLvLwzQQQcacgijjlnklmnmmnnkjapmgrjvfbrkf,3,14,3,1,FALSE
1556,s488(-4 1),4.2034640060266300,pLLvLLzQQQPcdjighkllknnnmoohssvfnhpdddxvfxj,Vertex,1.176,oLLLLvLQQQccdghlnjlkjnnmlmhshrxqpadhqojss,2,15,2,1,FALSE
1557,s437(4 1),4.2037281709697400,pLLzvPzPPQQcdcgijkionllnnmohsnvqpaqhckjgoks,Vertex,1.452,pLLzvPzPPQQcdcgijkionllnnmohsnvqpaqhckjgoks,2,15,2,1,FALSE
1558,m370(-5 2),4.2037281709697400,qLLvLvAQAQAkcdfgjjnklmklnnopphsjscchphmiogsnxn,Vertex,2.437,pLLLvPLPMQQbcghjjlnmkmolnnotsmjauqamtoccgcj,2,16,3,1,FALSE
1559,m368(5 2),4.2037281709697400,oLLLLvPQPQcacfhlhijkjnlmmnjkguimmkknlkwns,Vertex,0.444,oLLLLvPQPQcacfhlhijkjnlmmnjkguimmkknlkwns,2,14,2,1,FALSE
1560,s879(1 2),4.2044253560236700,oLvALLvQQQcbefghlnjkmlmnlntqlivmhitagbffk,Vertex,3.57,oLvALLvQQQcbefghlnjkmlmnlntqlivmhitagbffk,2,14,2,0,FALSE
1561,m360(1 4),4.2046301872550800,pLLzvPvQMQQcdcgkjnimmmonlnohsnvatpqnnghkjcr,Vertex,7.044,pLLzvPvQMQQcdcgkjnimmmonlnohsnvatpqnnghkjcr,2,15,2,2,FALSE
1562,m358(-3 4),4.2047090763029100,pLLvLLAMPQQcdgkllhjkonlnmnohsgtatngehhtvkss,Vertex,18.942,pLLvLLAMPQQcdgkllhjkonlnmnohsgtatngehhtvkss,2,15,2,1,FALSE
1563,s423(3 4),4.2047090763029100,pLLLLMLMLQQacfihjikmolnlmoonkgqhthehxkpjskn,Vertex,1.031,pLLLLMLMLQQacfihjikmolnlmoonkgqhthehxkpjskn,2,15,2,1,FALSE
1564,s723(-3 2),4.2049550187447200,oLvAvAPPMQcbefjigimlknmlnntaljsrfpxpqscrv,Vertex,4.839,oLvAvAPPMQcbefjigimlknmlnntaljsrfpxpqscrv,2,14,2,1,FALSE
1565,m373(-5 1),4.2049682579921800,qLLzvzAPQwQkcdcgkjkllnmnopopphsnvtpaawvvvadhak,Vertex,1.092,pLLzvzAPAQQcdcgkjkimnnomnoohsnvlptqcfgeffed,3,16,3,3,FALSE
1566,s420(-4 3),4.2056589282912200,oLLvLLQLQQcacghljhlkmmmknnnkjatxxkcwkosuk,Vertex,1.398,oLLvLLQLQQcacghljhlkmmmknnnkjatxxkcwkosuk,2,14,2,1,TRUE
1567,s514(-5 1),4.2056589282912200,pLLLLPvPPQQcdghihjkjmomnonohshrrvehjfrckkjo,Vertex,11.125,pLLLLPvPPQQcdghihjkjmomnonohshrrvehjfrckkjo,2,15,2,1,FALSE
1568,v0753(-6 1),4.2060675281662200,sLAwLLLwLLQQQcbbdfjjilnroqppqrqrhhkhjwgcjjagljculiq,Gadget and cliques,379.121,sLAwLLLwLLQQQcbbdfjjilnroqppqrqrhhkhjwgcjjagljculiq,2,18,2,1,FALSE
1569,s519(6 1),4.2075187625536100,pLLLLwvMQQQacfgfimonlkomnonnkgjrnkatrkafuip,Vertex,2.697,pLLLLwvMQQQacfgfimonlkomnonnkgjrnkatrkafuip,2,15,3,1,FALSE
1570,s528(-5 1),4.2083599627295300,qLLLLLMPPPPkcdgfhkljmmnonpoppqgqrvaqmdewikquts,Gadget and cliques,83.956,pLLLLPvAAQQcdgifhjklnnonmoohshksvpdpwrlcjax,2,16,2,1,FALSE
1571,s482(4 1),4.2085488555065100,qLLvAPLLPMQkbeghjiknlmkompnopxxxaxraxhvcwbxjrr,Vertex,3.403,pLLLLMvQPPQacfihjihmnlonnoonkgqhtmrsxvqudmd,2,16,2,1,FALSE
1572,v0769(5 1),4.2086830650747800,vLLLLvMPvALAQQQcegeimjkmosnqstruurstuqpqqfqqakkmkxpdhiuwfbo,Vertex,3.241,qLLLLMwPQLAkcdghhhimlkmlooopphshosvnuubfwxqjxr,2,21,2,1,FALSE
1573,s420(-5 1),4.2086830650747800,pLLzvPzPPQQcdcgijkionllnnmohsnvqpaqxckjgokj,Vertex,3.451,pLLzvPzPPQQcdcgijkionllnnmohsnvqpaqxckjgokj,2,15,2,1,FALSE
1574,s432(-3 4),4.2093982505142200,pLLLLLMPPQPcdgihjljklmnmmoohshvvqtpelvncnhs,Vertex,3.879,pLLLLLMPPQPcdgihjljklmnmmoohshvvqtpelvncnhs,2,15,2,1,FALSE
1575,s445(5 2),4.2095840402260300,pLLPLLLLQQPcdcfghljkklmnnoohsraoawfjbwlxviw,Vertex,12.579,pLLPLLLLQQPcdcfghljkklmnnoohsraoawfjbwlxviw,2,15,2,1,FALSE
1576,s938(-3 1),4.2096582923729900,oLLvLLMAQQccdiihikllknmnmnhsovfoxhaaptsbc,Vertex,740.609,oLLvLLMAQQccdiihikllknmnmnhsovfoxhaaptsbc,3,14,3,1,FALSE
1577,s502(4 1),4.2099479950105500,pLLzvPAPzQQcdcgkijlimkonnoohsnvaheeqgrdeiuf,Vertex,20.016,pLLzvPAPzQQcdcgkijlimkonnoohsnvaheeqgrdeiuf,2,15,3,1,FALSE
1578,m358(-5 2),4.2099598664259500,oLLLvLMMQQcacflijljnmmkknnjkgtdxeresfrnua,Vertex,1.526,oLLLvLMMQQcacflijljnmmkknnjkgtdxeresfrnua,2,14,2,1,TRUE
1579,s423(5 2),4.2099598664259500,oLLPvMvMQQcacefhjillknlnmnnkxrpxnaxtprwjb,Vertex,0.41,oLLPvMvMQQcacefhjillknlnmnnkxrpxnaxtprwjb,2,14,2,1,FALSE
1580,s450(1 4),4.2106387324615500,pLLvLPPAPPQbegiglkkjmmolnooxxpcsxxufpagrgnv,Vertex,11.673,pLLvLPPAPPQbegiglkkjmmolnooxxpcsxxufpagrgnv,2,15,2,1,FALSE
1581,m352(-4 3),4.2112036342008800,pLLvLLLQPQQacghmjnjkjonmlnonkjatmgscjpncwgr,Vertex,17.699,pLLvLLLQPQQacghmjnjkjonmlnonkjatmgscjpncwgr,2,15,2,1,TRUE
1582,m361(-1 4),4.2115507324894200,pLLvLLPMQQPacghjjjlkklmmnoojkjaeexvwjwwkhxj,Vertex,9.696,pLLvLLPMQQPacghjjjlkklmmnoojkjaeexvwjwwkhxj,2,15,2,1,TRUE
1583,m374(-1 4),4.2115732267139200,pLLLLAzMAQPacfgihkjmljmlnoojkgjiiawmkkqjvqw,Vertex,7.947,pLLLLAzMAQPacfgihkjmljmlnoojkgjiiawmkkqjvqw,2,15,2,1,FALSE
1584,s806(2 3),4.2117119841963200,oLLvLQLQLQcceejigkljilnmnnqhqvvslqfgskgkj,Vertex,2.529,oLLvLQLQLQcceejigkljilnmnnqhqvvslqfgskgkj,2,14,2,1,FALSE
1585,s489(-3 2),4.2131270281509800,pLLLvLQMLQQbcgjhijkmonlmmootsmaofmmqfcrsjjr,Vertex,9.749,pLLLvLQMLQQbcgjhijkmonlmmootsmaofmmqfcrsjjr,2,15,2,2,FALSE
1586,s440(1 4),4.2134472495340900,pLLLzAwPAQPbegffihljklmmnoohhxxgbkpacwrvlqw,Gadget and cliques,63.743,pLLLzAwPAQPbegffihljklmmnoohhxxgbkpacwrvlqw,2,15,2,2,FALSE
1587,m371(1 4),4.2134472495340900,oLLvLLPQQMccdighilkjklkmnnhsrwrrttgpdhfxj,Vertex,472.343,oLLvLLPQQMccdighilkjklkmnnhsrwrrttgpdhfxj,3,14,3,1,FALSE
1588,m369(-1 4),4.2134472495340900,pLLvLLMPQQPcdiilihjknklnnoohsjvajncimpnbghs,Vertex,454.905,pLLvLLMPQQPcdiilihjknklnnoohsjvajncimpnbghs,3,15,3,2,FALSE
1589,s451(5 2),4.2144765023534700,oLLLLLAAQPcbcgfjihilkmmnnntsmgegrjakfvhqd,Vertex,0.868,oLLLLLAAQPcbcgfjihilkmmnnntsmgegrjakfvhqd,2,14,2,1,FALSE
1590,s490(2 3),4.2147674579930500,uLAvLvwMzAwQQQccbbhikjnqomostrtqtqrsqqjtfhbqqsrshdqxodfrs,Vertex,0.425,oLLLLLLMQQcacfhkhjmjjnmmlnnkgxtaaokwqbvjr,2,20,2,1,FALSE
1591,m372(-6 1),4.2147867831612500,qLLLwLLALQQkcdgfjmkllnonpoopphshaphdlrginmdapi,Vertex,1442.256,pLLLvLzMQQQcdghjnmojllmonmohshvthixahrrsbfr,3,16,3,1,FALSE
1592,s498(4 1),4.2156231590684000,pLLLvzPPPQQacffhijkmnmllononkgkamsovevvwdkj,Vertex,6.851,pLLLvzPPPQQacffhijkmnmllononkgkamsovevvwdkj,2,15,2,2,FALSE
1593,v0785(-4 3),4.2172722565721200,pLLvLAAAAAQcdgifkjjlikmnnoohsgjjhwwhwdwlucw,Vertex,2.126,pLLvLAAAAAQcdgifkjjlikmnnoohsgjjhwwhwdwlucw,2,15,2,2,FALSE
1594,s781(-3 2),4.2172722565721200,oLLvLLMPQQccdgljkjnlnnlmmmhsgprechtxeplkv,Vertex,350.25,oLLvLLMPQQccdgljkjnlnnlmmmhsgprechtxeplkv,3,14,3,2,FALSE
1595,s702(1 3),4.2172722565721200,oLvLLzAQQPcbhghikmkjljmnmnxixvvxidwpflqbk,Vertex,212.202,oLvLLzAQQPcbhghikmkjljmnmnxixvvxidwpflqbk,3,14,3,2,TRUE
1596,s786(1 2),4.2172722565721200,oLLvLPzQPQccdgkijilimnnnmmhsgqvsntchhgrwk,Vertex,246.994,oLLvLPzQPQccdgkijilimnnnmmhsgqvsntchhgrwk,3,14,3,2,FALSE
1597,s445(-1 3),4.2172722565721200,oLLvMPMLMQcacfghhjijmlmmnnnkfjuaemnhiijwn,Vertex,0.718,oLLvMPMLMQcacfghhjijmlmmnnnkfjuaemnhiijwn,2,14,2,1,FALSE
1598,s451(-5 1),4.2179922285830500,qLLLLMPzLQAkcdghhikjimlnonopphshosjqxjsfqaxaan,Vertex,28.272,qLLLLMPzLQAkcdghhikjimlnonopphshosjqxjsfqaxaan,2,16,2,1,FALSE
1599,m364(4 3),4.2203225300541200,pLLLLLwAQQPacfgjkhjmjlmlnoonkgjddwckkookehn,Vertex,2.667,oLLvLLAMQQcacghllikkjjnmnnnkjatdiocwndsud,2,15,2,1,FALSE
1600,s668(4 1),4.2218048773032400,pLLLALvMQMQbegfghmlmkmnloooxxmmmrxvooohsmjs,Vertex,6.215,pLLLALvMQMQbegfghmlmkmnloooxxmmmrxvooohsmjs,2,15,2,1,FALSE
1601,s528(5 1),4.2221538085818300,pLLLLPzLMQQcdgfjhklkoommonnhshjxvpilbrfwbkr,Gadget and cliques,252.984,pLLLLPzLMQQcdgfjhklkoommonnhshjxvpilbrfwbkr,2,15,2,1,FALSE
1602,m392(3 2),4.2221538085818300,oLLLvwPMQQcacfhkjmmimnlllnjkgaixtrnbxwwkk,Vertex,1.248,oLLLvwPMQQcacfhkjmmimnlllnjkgaixtrnbxwwkk,2,14,3,1,FALSE
1603,s801(-4 1),4.2222390133065400,ovLAPLLwQQceddfgiklmmnknnmwrkpmoqmpcwovbb,Vertex,1.023,ovLAPLLwQQceddfgiklmmnknnmwrkpmoqmpcwovbb,2,14,3,1,FALSE
1604,s451(-1 3),4.2227357044523200,pLLLvQMPLQPcegjjhgilklnmnooqhqwrvsouhowcrhw,Vertex,10.248,pLLLvQMPLQPcegjjhgilklnmnooqhqwrvsouhowcrhw,2,15,2,1,FALSE
1605,m360(4 1),4.2233696817163900,pLLLLwMzQAQacfihjilmlkknononkgaalxnkfkkxqkw,Vertex,5.749,pLLLLwMzQAQacfihjilmlkknononkgaalxnkfkkxqkw,2,15,2,1,FALSE
1606,s423(-4 1),4.2240213562957600,pLLvLLAAMQQacghkihjmomllnnonkjauiakrqrsjarw,Vertex,0.812,pLLvLLAAMQQacghkihjmomllnnonkjauiakrqrsjarw,2,15,2,1,FALSE
1607,m358(4 1),4.2240213562957600,pLLvLMMAAQPacjihkljhimmlnoonkqhatqhhkehkwxj,Vertex,3.642,pLLvLMMAAQPacjihkljhimmlnoonkqhatqhhkehkwxj,2,15,2,1,TRUE
1608,m372(-5 2),4.2242209435081800,pLLvLMLMQQPcchihklknmmnlmoolnowvppxuihuhbpw,Vertex,671.608,oLLLLLAAPQcbcgfhijklnmnlmntsmgofaxajfgkgr,3,15,3,1,FALSE
1609,s527(-4 1),4.2248033720287600,pLLLLLvPQQQbcgfjlnmljkooonntsmguiapitwoskns,Vertex,8.465,pLLLLLvPQQQbcgfjlnmljkooonntsmguiapitwoskns,2,15,2,1,FALSE
1610,m393(4 3),4.2250409108627500,pLLvLQLMMAQacjihhljklmknonojkaaaaaxknnraxnj,Vertex,0.852,oLLvLLLQQQccdgjkilijmnkmmnhsgcpwprgiujrfw,2,15,2,1,FALSE
1611,s528(-3 2),4.2262664315173000,pLLLLMLPzQQacfihjimllonnmoojkgmatubbsdlerqv,Vertex,40.034,pLLLLMLPzQQacfihjimllonnmoojkgmatubbsdlerqv,2,15,2,1,FALSE
1612,s464(5 1),4.2263067872262900,qLLLLvzMQQAkcdgfmjllknknmonpphshjppaliajnvwcxj,Vertex,1820.088,pLLLvwQzQMQcdghlkkmjjmkonoohshsxxdxpeanxgxa,3,16,3,2,FALSE
1613,s457(1 4),4.2276075669567800,pLLvLLMAQQPacghkmhjkmjllnoonkjauaancnnjjahs,Vertex,1.582,pLLvLLMAQQPacghkmhjkmjllnoonkjauaancnnjjahs,2,15,2,1,FALSE
1614,m371(-2 3),4.2277344444253800,oLLvLMwQPQcacgihjjkmnkmnmnjkjhaqmskhvjxkq,Vertex,295.875,oLLvLMwQPQcacgihjjkmnkmnmnjkjhaqmskhvjxkq,3,14,3,1,FALSE
1615,m369(2 3),4.2277344444253800,oLLvLLzQQQcacghkmlnjkknmnmjkjaadowrcvwowk,Vertex,295.136,oLLvLLzQQQcacghkmlnjkknmnmjkjaadowrcvwowk,3,14,3,1,FALSE
1616,s440(-2 3),4.2277344444253800,pLLzLPzPQPPaceigijlkmkmnmoonkxuaartblctfjxn,Vertex,3.753,oLLLLMPzQPcacfgfhijkmklmnnjkgjfemrsicpbij,2,15,2,1,FALSE
1617,v0960(-5 1),4.2285320143289000,pLLLMwLMAAQcdgehfjkljmlnooohshmfjllrjpjlqti,Vertex,1.209,pLLLMwLMAAQcdgehfjkljmlnooohshmfjllrjpjlqti,2,15,2,1,FALSE
1618,s648(5 1),4.2291353862204400,pLLLLvLQAQQcdgikmjllnlmomoohshfdtpmalrvbfkj,Vertex,2.347,pLLLLvLQAQQcdgikmjllnlmomoohshfdtpmalrvbfkj,2,15,2,1,FALSE
1619,s649(-2 3),4.2291353862204400,oLLLvwPMQQcccfhjlmmjkllmnnlnakattiuaakbcw,Vertex,2.386,oLLLvwPMQQcccfhjlmmjkllmnnlnakattiuaakbcw,2,14,2,1,FALSE
1620,s645(2 3),4.2291353862204400,oLvLAMwwQQcaeghghilnlmlnmnjxgnjkamlbhfhhr,Vertex,2.518,oLvLAMwwQQcaeghghilnlmlnmnjxgnjkamlbhfhhr,2,14,2,1,FALSE
1621,s646(2 3),4.2291353862204400,oLLvAMzMMQcbeghfigljmnnmmnhhhxgowxacxdjcx,Vertex,0.699,oLLvAMzMMQcbeghfigljmnnmmnhhhxgowxacxdjcx,2,14,2,1,TRUE
1622,s527(-3 2),4.2291353862204400,pLLLLLLQMAQbcgfhljikjnnmonotsmgnierltltvius,Vertex,0.807,oLLLLvPQPQcacfhlhijkjnlmmnjkguimmckslkrjw,2,15,2,2,FALSE
1623,s786(-3 2),4.2294274226619300,pLLLzvMMPQQcdghkijlmmokonnohfhxhaeanbdwlwsl,Gadget and cliques,44.308,pLLLzvMMPQQcdghkijlmmokonnohfhxhaeanbdwlwsl,2,15,2,2,FALSE
1624,s773(-3 2),4.2294274226619300,pLvLLwzMQQQcfghilnjlmnkooonlltgkamrxetsbwbn,Vertex,1.062,oLvLLvQPQQccfiljinkimknlmnlldhgrlasepucnf,2,15,2,2,TRUE
1625,s718(-4 1),4.2294274226619300,qLLLPvvPQMQkacfghnmlmlmpoonppnkgkxfroonotidwij,Vertex,0.942,oLLvLLMQPQccdghjkililmmmnnhsgwrewmrilkvks,2,16,2,2,FALSE
1626,s442(-5 1),4.2294274226619300,rLALvMvPQLQPccbbeijnimkkpnonqqqqqnnnxhnavchnhchqx,Vertex,0.612,pLLvQPvQLMQbeghfifljknmooonxxahxxjhvvxhhbgj,2,17,2,2,FALSE
1627,s432(-5 1),4.2294274226619300,pLLvAzPLPQQbeghjlknomkmnoonhhhhhxxhxqgwwkng,Vertex,1.033,pLLvAzPLPQQbeghjlknomkmnoonhhhhhxxhxqgwwkng,2,15,3,2,FALSE
1628,s682(3 1),4.2302168347839000,qLvLMLvMQAQkaegihmoljommpnnopjxgiktdwcvrwhkjon,Vertex,0.732,oLLvAvAAQQccdheiihkllmmnnnhsxtlanxbfbsmux,2,16,2,1,FALSE
1629,s480(-5 1),4.2306776904199900,pLLvwMPQwAQcdhihkjlhlknnnoohsxjcqainuuxqwqn,Vertex,0.427,oLLLLvPPQQccdghgllklmknmnnhshrfxadaersjcc,2,15,2,2,FALSE
1630,v0953(-5 1),4.2306776904199900,oLLLPLzLQQccdefgjiklnnmmmnhsdmgxmbscvrwks,Gadget and cliques,37.534,oLLLPLzLQQccdefgjiklnnmmmnhsdmgxmbscvrwks,2,14,2,2,FALSE
1631,m390(-5 1),4.2306776904199900,pLLzvzLPQQQcdcgkminlmnmoloohsnvalqfbksvofvf,Vertex,718.139,pLLzvzLPQQQcdcgkminlmnmoloohsnvalqfbksvofvf,3,15,3,1,FALSE
1632,v0825(2 3),4.2306776904199900,vLLLvLPMvwQAQQPcdghmjjlqsqopprpssrtuuhshvhahmghbgsfxrhaifxk,Vertex,0.91,pLLLMLwMAAQcdgefihkllmlnnoohshewunagwucmfmw,2,21,3,2,FALSE
1633,m370(2 3),4.2306776904199900,pLvLvPAzQQQaejhkilnmoklmnoojxikatmdgwrcovco,Vertex,242.892,oLLvLwPQMQccdjfiklkimmnlmnqkwkctupfqthfkk,3,15,3,2,FALSE
1634,m368(-2 3),4.2306776904199900,oLvAvLMQQPcadfkhjkllmjmnmnjaqxxxhrwwfsxor,Vertex,1.546,oLvAvLMQQPcadfkhjkllmjmnmnjaqxxxhrwwfsxor,2,14,3,2,FALSE
1635,m364(1 4),4.2315576832767600,pLLvLMLQAQPacjihmjhkillnmoonkqhaahhskrklwhn,Vertex,8.154,pLLvLMLQAQPacjihmjhkillnmoonkqhaahhskrklwhn,2,15,2,1,FALSE
1636,m376(-5 1),4.2323887165309700,pLLzvPzzQQQcdcgijlomokmnnonhsnviplwncrfbjoo,Vertex,5.621,pLLzvPzzQQQcdcgijlomokmnnonhsnviplwncrfbjoo,2,15,2,1,FALSE
1637,s448(-5 1),4.2323887165309700,qLALvvAwPQQkbcbehjkjloplnopophhjsvipqnscrkbsov,Vertex,1.188,pLLLLPMvAQQcegehjiklmoononnqpqqvufqejtpgqvk,2,16,2,1,FALSE
1638,m358(-5 1),4.2325654642137200,qLAvLvPPMQAkbcbfilkjnommmnnppxxjxnqqbiadgjvshs,Vertex,4.56,pLLvLAwPPQQcdgifjmkolkmnnnohsgjjshhqlakogcn,2,16,2,2,TRUE
1639,s423(5 1),4.2325654642137200,pLLPvMvMQAQacefhjillknlnononkxrpxnaxtprwqbw,Vertex,0.545,pLLPvMvMQAQacefhjillknlnononkxrpxnaxtprwqbw,2,15,2,2,FALSE
1640,s882(3 1),4.2325654642137200,oLLvvAAQAQccdgfhkmlkmlknnnhsvsgaheilaqdrw,Vertex,680.722,oLLvvAAQAQccdgfhkmlkmlknnnhsvsgaheilaqdrw,3,14,3,1,FALSE
1641,m370(-4 3),4.2325654642137200,oLLLLzLPQQccdghjllklnjnnmmhshjqmtatmisojj,Vertex,226.758,oLLLLzLPQQccdghjllklnjnnmmhshjqmtatmisojj,3,14,3,2,FALSE
1642,m369(-5 1),4.2325654642137200,pLLLLzwAQMQcdghjklmmljlonoohshjqxxuulpjxcxa,Vertex,712.89,pLLLLzwAQMQcdghjklmmljlonoohshjqxxuulpjxcxa,3,15,3,2,FALSE
1643,m371(5 1),4.2325654642137200,pLAvLvPMPQQbcbfilmjnmkoomnoxxjxndubihhfoobw,Vertex,596.229,pLAvLvPMPQQbcbfilmjnmkoomnoxxjxndubihhfoobw,3,15,3,2,FALSE
1644,m368(4 3),4.2325654642137200,oLLLLvQPPQcacfikjikjmnllmnnkgalexgckukkjj,Vertex,0.631,oLLLLvQPPQcacfikjikjmnllmnnkgalexgckukkjj,2,14,3,2,FALSE
1645,s424(4 3),4.2325654642137200,pLLLLLAMMQPcdgikhjlkmnmlmoohshsqoxhqasfoshj,Vertex,0.991,pLLLLLAMMQPcdgikhjlkmnmlmoohshsqoxhqasfoshj,2,15,2,2,FALSE
1646,m372(1 3),4.2328208356070100,oLLvLvQPQQcacgljjmnllkknmnnkjteegwvgcokws,Vertex,370.53,oLLvLvQPQQcacgljjmnllkknmnnkjteegwvgcokws,3,14,3,1,FALSE
1647,m373(5 1),4.2328208356070100,pLLLLvLQAQQcdgfnjlllkkomonohshjhptalijnvcsg,Vertex,694.54,pLLLLvLQAQQcdgfnjlllkkomonohshjhptalijnvcsg,3,15,3,2,FALSE
1648,s458(-1 4),4.2333202394642900,pLLLLwQLPQPbcgfhiiklmmmnnootsmgovvlawogdtbn,Vertex,17.823,pLLLLwQLPQPbcgfhiiklmmmnnootsmgovvlawogdtbn,2,15,2,1,FALSE
1649,m372(-2 3),4.2334391353991000,oLLvLLPAQQcbciikkjhmllmnmntscciirjdheacsn,Vertex,2.292,oLLvLLPAQQcbciikkjhmllmnmntscciirjdheacsn,2,14,2,0,FALSE
1650,m356(4 1),4.2334403119829100,pLLLLAvMMQQacfgihjnmomlnnmonkgjiibmkhjwqljs,Vertex,3.249,pLLLLAvMMQQacfgihjnmomlnnmonkgjiibmkhjwqljs,2,15,2,1,FALSE
